ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
T468X1D,"Poisoning by antivaric drugs, inc scler agents, acc, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T468X2D,"Poisoning by antivaricose drugs, including sclerosing agents, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T468X3D,"Poisn by antivaric drugs, inc scler agents, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T468X4D,"Poisoning by antivaric drugs, inc scler agents, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T46901D,"Poisoning by unsp agents aff the cardiovasc sys, acc, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T46902D,"Poisoning by unspecified agents primarily affecting the cardiovascular system, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T46903D,"Poisn by unsp agents aff the cardiovasc sys, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T46904D,"Poisoning by unsp agents aff the cardiovasc sys, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T46991D,"Poisoning by oth agents aff the cardiovasc sys, acc, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T46992D,"Poisoning by other agents primarily affecting the cardiovascular system, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T46993D,"Poisn by oth agents aff the cardiovasc sys, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T46994D,"Poisoning by oth agents aff the cardiovasc sys, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T470X1D,"Poisoning by histamine H2-receptor blockers, acc, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T470X2D,"Poisoning by histamine H2-receptor blockers, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T470X3D,"Poisoning by histamine H2-receptor blockers, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T470X4D,"Poisoning by histamine H2-receptor blockers, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T471X1D,"Poisn by oth antacids and anti-gstrc-sec drugs, acc, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T471X2D,"Poisoning by other antacids and anti-gastric-secretion drugs, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T471X3D,"Poisn by oth antacids and anti-gstrc-sec drugs, asslt, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T471X4D,"Poisn by oth antacids and anti-gstrc-sec drugs, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T472X1D,"Poisoning by stimulant laxatives, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T472X2D,"Poisoning by stimulant laxatives, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T472X3D,"Poisoning by stimulant laxatives, assault, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T472X4D,"Poisoning by stimulant laxatives, undetermined, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T473X1D,"Poisoning by saline and osmotic laxatives, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T473X2D,"Poisoning by saline and osmotic laxatives, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T473X3D,"Poisoning by saline and osmotic laxatives, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T473X4D,"Poisoning by saline and osmotic laxatives, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T474X1D,"Poisoning by oth laxatives, accidental (unintentional), subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T474X2D,"Poisoning by other laxatives, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T474X3D,"Poisoning by other laxatives, assault, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T474X4D,"Poisoning by other laxatives, undetermined, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T475X1D,"Poisoning by digestants, accidental (unintentional), subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T475X2D,"Poisoning by digestants, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T475X3D,"Poisoning by digestants, assault, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T475X4D,"Poisoning by digestants, undetermined, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T476X1D,"Poisoning by antidiarrheal drugs, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T476X2D,"Poisoning by antidiarrheal drugs, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T476X3D,"Poisoning by antidiarrheal drugs, assault, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T476X4D,"Poisoning by antidiarrheal drugs, undetermined, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T477X1D,"Poisoning by emetics, accidental (unintentional), subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T477X2D,"Poisoning by emetics, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T477X3D,"Poisoning by emetics, assault, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T477X4D,"Poisoning by emetics, undetermined, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T478X1D,"Poisoning by oth agents aff GI sys, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T478X2D,"Poisoning by other agents primarily affecting gastrointestinal system, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T478X3D,"Poisoning by oth agents aff GI sys, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T478X4D,"Poisoning by oth agents aff GI sys, undetermined, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T4791XD,"Poisoning by unsp agents aff the GI sys, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T4792XD,"Poisoning by unspecified agents primarily affecting the gastrointestinal system, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T4793XD,"Poisoning by unsp agents aff the GI sys, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T4794XD,"Poisoning by unsp agents aff the GI sys, undetermined, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T480X1D,"Poisoning by oxytocic drugs, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T480X2D,"Poisoning by oxytocic drugs, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T480X3D,"Poisoning by oxytocic drugs, assault, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T480X4D,"Poisoning by oxytocic drugs, undetermined, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T481X1D,"Poisoning by skeletal muscle relaxants, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T481X2D,"Poisoning by skeletal muscle relaxants [neuromuscular blocking agents], intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T481X3D,"Poisoning by skeletal muscle relaxants, assault, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T481X4D,"Poisoning by skeletal muscle relaxants, undetermined, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48201D,"Poisoning by unsp drugs acting on muscles, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48202D,"Poisoning by unspecified drugs acting on muscles, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T48203D,"Poisoning by unsp drugs acting on muscles, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48204D,"Poisoning by unsp drugs acting on muscles, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48291D,"Poisoning by oth drugs acting on muscles, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48292D,"Poisoning by other drugs acting on muscles, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T48293D,"Poisoning by oth drugs acting on muscles, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48294D,"Poisoning by oth drugs acting on muscles, undetermined, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T483X1D,"Poisoning by antitussives, accidental (unintentional), subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T483X2D,"Poisoning by antitussives, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T483X3D,"Poisoning by antitussives, assault, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T483X4D,"Poisoning by antitussives, undetermined, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T484X1D,"Poisoning by expectorants, accidental (unintentional), subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T484X2D,"Poisoning by expectorants, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T484X3D,"Poisoning by expectorants, assault, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T484X4D,"Poisoning by expectorants, undetermined, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T485X1D,"Poisoning by oth anti-cmn-cold drugs, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T485X2D,"Poisoning by other anti-common-cold drugs, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T485X3D,"Poisoning by oth anti-common-cold drugs, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T485X4D,"Poisoning by oth anti-common-cold drugs, undetermined, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T486X1D,"Poisoning by antiasthmatics, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T486X2D,"Poisoning by antiasthmatics, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T486X3D,"Poisoning by antiasthmatics, assault, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T486X4D,"Poisoning by antiasthmatics, undetermined, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48901D,"Poisn by unsp agents prim acting on the resp sys, acc, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48902D,"Poisoning by unspecified agents primarily acting on the respiratory system, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T48903D,"Poisn by unsp agents prim act on the resp sys, asslt, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48904D,"Poisn by unsp agents prim act on the resp sys, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48991D,"Poisn by oth agents prim acting on the resp sys, acc, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48992D,"Poisoning by other agents primarily acting on the respiratory system, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T48993D,"Poisn by oth agents prim acting on the resp sys, asslt, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T48994D,"Poisn by oth agents prim acting on the resp sys, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T490X1D,"Poisoning by local antifung/infect/inflamm drugs, acc, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T490X2D,"Poisoning by local antifungal, anti-infective and anti-inflammatory drugs, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T490X3D,"Poisn by local antifung/infect/inflamm drugs, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T490X4D,"Poisn by local antifung/infect/inflamm drugs, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T491X1D,"Poisoning by antipruritics, accidental (unintentional), subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T491X2D,"Poisoning by antipruritics, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T491X3D,"Poisoning by antipruritics, assault, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T491X4D,"Poisoning by antipruritics, undetermined, subs encntr",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T492X1D,"Poisoning by local astringents/detergents, accidental, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T492X2D,"Poisoning by local astringents and local detergents, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T492X3D,"Poisoning by local astringents/detergents, assault, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T492X4D,"Poisoning by local astringents/detergents, undet, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T493X1D,"Poisoning by emollients, demulcents and protect, acc, subs",INJ059,"Poisoning by drugs, subsequent encounter",Y,0 Not Applicable
T493X2D,"Poisoning by emollients, demulcents and protectants, intentional self-harm, subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T50A26S,"Undrdose of mixed bacterial vaccines w/o a pertuss, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50A91S,"Poisoning by oth bacterial vaccines, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50A92S,"Poisoning by other bacterial vaccines, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T50A93S,"Poisoning by other bacterial vaccines, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50A94S,"Poisoning by other bacterial vaccines, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50A95S,"Adverse effect of other bacterial vaccines, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50A96S,"Underdosing of other bacterial vaccines, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B11S,"Poisoning by smallpox vaccines, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B12S,"Poisoning by smallpox vaccines, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T50B13S,"Poisoning by smallpox vaccines, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B14S,"Poisoning by smallpox vaccines, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B15S,"Adverse effect of smallpox vaccines, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B16S,"Underdosing of smallpox vaccines, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B91S,"Poisoning by oth viral vaccines, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B92S,"Poisoning by other viral vaccines, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T50B93S,"Poisoning by other viral vaccines, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B94S,"Poisoning by other viral vaccines, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B95S,"Adverse effect of other viral vaccines, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50B96S,"Underdosing of other viral vaccines, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z11S,"Poisoning by immunoglobulin, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z12S,"Poisoning by immunoglobulin, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T50Z13S,"Poisoning by immunoglobulin, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z14S,"Poisoning by immunoglobulin, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z15S,"Adverse effect of immunoglobulin, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z16S,"Underdosing of immunoglobulin, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z91S,"Poisoning by oth vaccines and biolg substnc, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z92S,"Poisoning by other vaccines and biological substances, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T50Z93S,"Poisn by oth vaccines and biolg substnc, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z94S,"Poisoning by oth vaccines and biolg substnc, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z95S,"Adverse effect of vaccines and biolg substances, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T50Z96S,"Underdosing of vaccines and biological substances, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T510X1S,"Toxic effect of ethanol, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T510X2S,"Toxic effect of ethanol, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T510X3S,"Toxic effect of ethanol, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T510X4S,"Toxic effect of ethanol, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T511X1S,"Toxic effect of methanol, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T511X2S,"Toxic effect of methanol, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T511X3S,"Toxic effect of methanol, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T511X4S,"Toxic effect of methanol, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T512X1S,"Toxic effect of 2-Propanol, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T512X2S,"Toxic effect of 2-Propanol, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T512X3S,"Toxic effect of 2-Propanol, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T512X4S,"Toxic effect of 2-Propanol, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T513X1S,"Toxic effect of fusel oil, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T513X2S,"Toxic effect of fusel oil, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T513X3S,"Toxic effect of fusel oil, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T513X4S,"Toxic effect of fusel oil, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T518X1S,"Toxic effect of alcohols, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T518X2S,"Toxic effect of other alcohols, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T518X3S,"Toxic effect of other alcohols, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T518X4S,"Toxic effect of other alcohols, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5191XS,"Toxic effect of unsp alcohol, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5192XS,"Toxic effect of unspecified alcohol, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T5193XS,"Toxic effect of unspecified alcohol, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5194XS,"Toxic effect of unspecified alcohol, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T520X1S,"Toxic effect of petroleum products, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T520X2S,"Toxic effect of petroleum products, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T520X3S,"Toxic effect of petroleum products, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T520X4S,"Toxic effect of petroleum products, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T521X1S,"Toxic effect of benzene, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T521X2S,"Toxic effect of benzene, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T521X3S,"Toxic effect of benzene, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T521X4S,"Toxic effect of benzene, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T522X1S,"Toxic effect of homologues of benzene, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T522X2S,"Toxic effect of homologues of benzene, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T522X3S,"Toxic effect of homologues of benzene, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T522X4S,"Toxic effect of homologues of benzene, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T523X1S,"Toxic effect of glycols, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T523X2S,"Toxic effect of glycols, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T523X3S,"Toxic effect of glycols, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T523X4S,"Toxic effect of glycols, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T524X1S,"Toxic effect of ketones, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T524X2S,"Toxic effect of ketones, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T524X3S,"Toxic effect of ketones, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T524X4S,"Toxic effect of ketones, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T528X1S,"Toxic effect of organic solvents, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T528X2S,"Toxic effect of other organic solvents, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T528X3S,"Toxic effect of other organic solvents, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T528X4S,"Toxic effect of oth organic solvents, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5291XS,"Toxic effect of unsp organic solvent, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5292XS,"Toxic effect of unspecified organic solvent, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
