ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S61323D,"Laceration w fb of l mid finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61324D,"Laceration w fb of r rng fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61325D,"Laceration w fb of l rng fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61326D,"Laceration w fb of r little finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61327D,"Laceration w fb of l little finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61328D,"Laceration w foreign body of finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61329D,"Laceration w fb of unsp finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61330D,"Pnctr w/o foreign body of r idx fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61331D,"Pnctr w/o foreign body of l idx fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61332D,"Pnctr w/o fb of r mid finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61333D,"Pnctr w/o fb of l mid finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61334D,"Pnctr w/o foreign body of r rng fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61335D,"Pnctr w/o foreign body of l rng fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61336D,"Pnctr w/o fb of r little finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61337D,"Pnctr w/o fb of l little finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61338D,"Pnctr w/o foreign body of finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61339D,"Pnctr w/o foreign body of unsp finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61340D,"Pnctr w foreign body of r idx fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61341D,"Pnctr w foreign body of l idx fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61342D,"Pnctr w foreign body of r mid finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61343D,"Pnctr w foreign body of l mid finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61344D,"Pnctr w foreign body of r rng fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61345D,"Pnctr w foreign body of l rng fngr w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61346D,"Pnctr w fb of r little finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61347D,"Pnctr w fb of l little finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61348D,"Pnctr w foreign body of finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61349D,"Pnctr w foreign body of unsp finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61350D,"Open bite of right index finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61351D,"Open bite of left index finger w damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61352D,"Open bite of right middle finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61353D,"Open bite of left middle finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61354D,"Open bite of right ring finger w damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61355D,"Open bite of left ring finger w damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61356D,"Open bite of right little finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61357D,"Open bite of left little finger w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61358D,"Open bite of other finger with damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61359D,"Open bite of unsp finger with damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61401D,"Unspecified open wound of right hand, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61402D,"Unspecified open wound of left hand, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61409D,"Unspecified open wound of unspecified hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61411D,"Laceration without foreign body of right hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61412D,"Laceration without foreign body of left hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61419D,"Laceration without foreign body of unsp hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61421D,"Laceration with foreign body of right hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61422D,"Laceration with foreign body of left hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61429D,"Laceration with foreign body of unsp hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61431D,"Puncture wound w/o foreign body of right hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61432D,"Puncture wound w/o foreign body of left hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61439D,"Puncture wound w/o foreign body of unsp hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61441D,"Puncture wound with foreign body of right hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61442D,"Puncture wound with foreign body of left hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61449D,"Puncture wound with foreign body of unsp hand, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61451D,"Open bite of right hand, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61452D,"Open bite of left hand, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61459D,"Open bite of unspecified hand, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61501D,"Unspecified open wound of right wrist, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61502D,"Unspecified open wound of left wrist, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61509D,"Unspecified open wound of unspecified wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61511D,"Laceration without foreign body of right wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61512D,"Laceration without foreign body of left wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61519D,"Laceration without foreign body of unsp wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61521D,"Laceration with foreign body of right wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61522D,"Laceration with foreign body of left wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61529D,"Laceration with foreign body of unsp wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61531D,"Puncture wound w/o foreign body of right wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61532D,"Puncture wound w/o foreign body of left wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61539D,"Puncture wound w/o foreign body of unsp wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61541D,"Puncture wound with foreign body of right wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61542D,"Puncture wound with foreign body of left wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61549D,"Puncture wound with foreign body of unsp wrist, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61551D,"Open bite of right wrist, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61552D,"Open bite of left wrist, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61559D,"Open bite of unspecified wrist, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71001D,"Unspecified open wound, right hip, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71002D,"Unspecified open wound, left hip, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71009D,"Unspecified open wound, unspecified hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71011D,"Laceration without foreign body, right hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71012D,"Laceration without foreign body, left hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71019D,"Laceration without foreign body, unsp hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71021D,"Laceration with foreign body, right hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71022D,"Laceration with foreign body, left hip, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71029D,"Laceration with foreign body, unspecified hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71031D,"Puncture wound without foreign body, right hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71032D,"Puncture wound without foreign body, left hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71039D,"Puncture wound without foreign body, unsp hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71041D,"Puncture wound with foreign body, right hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71042D,"Puncture wound with foreign body, left hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71049D,"Puncture wound with foreign body, unsp hip, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71051D,"Open bite, right hip, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71052D,"Open bite, left hip, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71059D,"Open bite, unspecified hip, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71101D,"Unspecified open wound, right thigh, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71102D,"Unspecified open wound, left thigh, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71109D,"Unspecified open wound, unspecified thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71111D,"Laceration without foreign body, right thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71112D,"Laceration without foreign body, left thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71119D,"Laceration without foreign body, unsp thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71121D,"Laceration with foreign body, right thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71122D,"Laceration with foreign body, left thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71129D,"Laceration with foreign body, unspecified thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71131D,"Puncture wound w/o foreign body, right thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71132D,"Puncture wound without foreign body, left thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71139D,"Puncture wound without foreign body, unsp thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71141D,"Puncture wound with foreign body, right thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71142D,"Puncture wound with foreign body, left thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71149D,"Puncture wound with foreign body, unsp thigh, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71151D,"Open bite, right thigh, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71152D,"Open bite, left thigh, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S71159D,"Open bite, unspecified thigh, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81001D,"Unspecified open wound, right knee, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81002D,"Unspecified open wound, left knee, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81009D,"Unspecified open wound, unspecified knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81011D,"Laceration without foreign body, right knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81012D,"Laceration without foreign body, left knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81019D,"Laceration without foreign body, unsp knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81021D,"Laceration with foreign body, right knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81022D,"Laceration with foreign body, left knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81029D,"Laceration with foreign body, unspecified knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81031D,"Puncture wound without foreign body, right knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81032D,"Puncture wound without foreign body, left knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81039D,"Puncture wound without foreign body, unsp knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81041D,"Puncture wound with foreign body, right knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81042D,"Puncture wound with foreign body, left knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81049D,"Puncture wound with foreign body, unsp knee, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81051D,"Open bite, right knee, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81052D,"Open bite, left knee, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81059D,"Open bite, unspecified knee, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81801D,"Unspecified open wound, right lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81802D,"Unspecified open wound, left lower leg, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81809D,"Unspecified open wound, unspecified lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81811D,"Laceration w/o foreign body, right lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81812D,"Laceration without foreign body, left lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81819D,"Laceration without foreign body, unsp lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81821D,"Laceration with foreign body, right lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81822D,"Laceration with foreign body, left lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81829D,"Laceration with foreign body, unsp lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81831D,"Puncture wound w/o foreign body, right lower leg, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81832D,"Puncture wound w/o foreign body, left lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81839D,"Puncture wound w/o foreign body, unsp lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81841D,"Puncture wound w foreign body, right lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81842D,"Puncture wound w foreign body, left lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81849D,"Puncture wound w foreign body, unsp lower leg, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81851D,"Open bite, right lower leg, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81852D,"Open bite, left lower leg, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S81859D,"Open bite, unspecified lower leg, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91001D,"Unspecified open wound, right ankle, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91002D,"Unspecified open wound, left ankle, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91009D,"Unspecified open wound, unspecified ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91011D,"Laceration without foreign body, right ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91012D,"Laceration without foreign body, left ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91019D,"Laceration without foreign body, unsp ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91021D,"Laceration with foreign body, right ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91022D,"Laceration with foreign body, left ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91029D,"Laceration with foreign body, unspecified ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91031D,"Puncture wound w/o foreign body, right ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91032D,"Puncture wound without foreign body, left ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91039D,"Puncture wound without foreign body, unsp ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91041D,"Puncture wound with foreign body, right ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91042D,"Puncture wound with foreign body, left ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91049D,"Puncture wound with foreign body, unsp ankle, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91051D,"Open bite, right ankle, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91052D,"Open bite, left ankle, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91059D,"Open bite, unspecified ankle, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91101D,"Unsp open wound of right great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91102D,"Unsp open wound of left great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91103D,"Unsp open wound of unsp great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91104D,"Unsp opn wnd right lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91105D,"Unsp opn wnd left lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91106D,"Unsp opn wnd unsp lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91109D,"Unsp open wound of unsp toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91111D,"Lac w/o fb of right great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91112D,"Laceration w/o fb of left great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91113D,"Laceration w/o fb of unsp great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91114D,"Lac w/o fb of right lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91115D,"Lac w/o fb of left lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91116D,"Lac w/o fb of unsp lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91119D,"Laceration w/o fb of unsp toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91121D,"Laceration w fb of right great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91122D,"Laceration w fb of left great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91123D,"Laceration w fb of unsp great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91124D,"Lac w fb of right lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91125D,"Lac w fb of left lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91126D,"Lac w fb of unsp lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91129D,"Laceration w fb of unsp toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91131D,"Pnctr w/o fb of right great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91132D,"Pnctr w/o fb of left great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91133D,"Pnctr w/o fb of unsp great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91134D,"Pnctr w/o fb of right lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91135D,"Pnctr w/o fb of left lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91136D,"Pnctr w/o fb of unsp lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91139D,"Pnctr w/o fb of unsp toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91141D,"Pnctr w fb of right great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91142D,"Pnctr w fb of left great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91143D,"Pnctr w fb of unsp great toe w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91144D,"Pnctr w fb of right lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91145D,"Pnctr w fb of left lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91146D,"Pnctr w fb of unsp lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91149D,"Pnctr w foreign body of unsp toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91151D,"Open bite of right great toe w/o damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91152D,"Open bite of left great toe w/o damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91153D,"Open bite of unsp great toe w/o damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91154D,"Open bite of right lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91155D,"Open bite of left lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91156D,"Open bite of unsp lesser toe(s) w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91159D,"Open bite of unsp toe(s) without damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91201D,"Unsp open wound of right great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91202D,"Unsp open wound of left great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91203D,"Unsp open wound of unsp great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91204D,"Unsp opn wnd right lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91205D,"Unsp open wound of left lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91206D,"Unsp open wound of unsp lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91209D,"Unsp open wound of unsp toe(s) w damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
