ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S82866B,"Nondisp Maisonneuves fx unsp leg, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82866C,"Nondisp Maisonneuves fx unsp leg, 7thC",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82871A,"Displaced pilon fracture of right tibia, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82871B,"Displaced pilon fx right tibia, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82871C,"Displaced pilon fx right tibia, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82872A,"Displaced pilon fracture of left tibia, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82872B,"Displaced pilon fx left tibia, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82872C,"Displaced pilon fx left tibia, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82873A,"Displaced pilon fracture of unsp tibia, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82873B,"Displaced pilon fx unsp tibia, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82873C,"Displaced pilon fx unsp tibia, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82874A,"Nondisplaced pilon fracture of right tibia, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82874B,"Nondisp pilon fx right tibia, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82874C,"Nondisp pilon fx right tibia, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82875A,"Nondisplaced pilon fracture of left tibia, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82875B,"Nondisp pilon fx left tibia, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82875C,"Nondisp pilon fx left tibia, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82876A,"Nondisplaced pilon fracture of unsp tibia, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82876B,"Nondisp pilon fx unsp tibia, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82876C,"Nondisp pilon fx unsp tibia, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82891A,"Oth fracture of right lower leg, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82891B,"Oth fracture of right lower leg, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82891C,"Oth fracture of right lower leg, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82892A,"Oth fracture of left lower leg, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82892B,"Oth fracture of left lower leg, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82892C,"Oth fracture of left lower leg, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82899A,"Oth fracture of unsp lower leg, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82899B,"Oth fracture of unsp lower leg, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S82899C,"Oth fracture of unsp lower leg, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S8290XA,"Unsp fracture of unsp lower leg, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S8290XB,"Unsp fracture of unsp lower leg, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S8290XC,"Unsp fracture of unsp lower leg, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S8291XA,"Unsp fracture of right lower leg, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S8291XB,"Unsp fracture of right lower leg, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S8291XC,"Unsp fracture of r low leg, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S8292XA,"Unsp fracture of left lower leg, init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S8292XB,"Unsp fracture of left lower leg, init for opn fx type I/2",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S8292XC,"Unsp fracture of left lower leg, init for opn fx type 3A/B/C",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89001A,"Unsp physeal fracture of upper end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89002A,"Unsp physeal fracture of upper end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89009A,"Unsp physeal fracture of upper end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89011A,"Sltr-haris Type I physeal fx upper end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89012A,"Sltr-haris Type I physeal fx upper end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89019A,"Sltr-haris Type I physeal fx upper end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89021A,"Sltr-haris Type II physeal fx upper end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89022A,"Sltr-haris Type II physeal fx upper end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89029A,"Sltr-haris Type II physeal fx upper end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89031A,"Sltr-haris Type III physeal fx upper end of r tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89032A,"Sltr-haris Type III physeal fx upper end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89039A,"Sltr-haris Type III physeal fx upper end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89041A,"Sltr-haris Type IV physeal fx upper end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89042A,"Sltr-haris Type IV physeal fx upper end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89049A,"Sltr-haris Type IV physeal fx upper end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89091A,"Oth physeal fracture of upper end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89092A,"Oth physeal fracture of upper end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89099A,"Oth physeal fracture of upper end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89101A,"Unsp physeal fracture of lower end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89102A,"Unsp physeal fracture of lower end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89109A,"Unsp physeal fracture of lower end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89111A,"Sltr-haris Type I physeal fx lower end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89112A,"Sltr-haris Type I physeal fx lower end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89119A,"Sltr-haris Type I physeal fx lower end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89121A,"Sltr-haris Type II physeal fx lower end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89122A,"Sltr-haris Type II physeal fx lower end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89129A,"Sltr-haris Type II physeal fx lower end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89131A,"Sltr-haris Type III physeal fx lower end of r tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89132A,"Sltr-haris Type III physeal fx lower end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89139A,"Sltr-haris Type III physeal fx lower end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89141A,"Sltr-haris Type IV physeal fx lower end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89142A,"Sltr-haris Type IV physeal fx lower end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89149A,"Sltr-haris Type IV physeal fx lower end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89191A,"Oth physeal fracture of lower end of right tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89192A,"Oth physeal fracture of lower end of left tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89199A,"Oth physeal fracture of lower end of unsp tibia, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89201A,"Unsp physeal fracture of upper end of right fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89202A,"Unsp physeal fracture of upper end of left fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89209A,"Unsp physeal fracture of upper end of unsp fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89211A,"Sltr-haris Type I physeal fx upper end of r fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89212A,"Sltr-haris Type I physeal fx upper end of left fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89219A,"Sltr-haris Type I physeal fx upper end of unsp fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89221A,"Sltr-haris Type II physeal fx upper end of r fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89222A,"Sltr-haris Type II physeal fx upper end of left fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89229A,"Sltr-haris Type II physeal fx upper end of unsp fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89291A,"Oth physeal fracture of upper end of right fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89292A,"Oth physeal fracture of upper end of left fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89299A,"Oth physeal fracture of upper end of unsp fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89301A,"Unsp physeal fracture of lower end of right fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89302A,"Unsp physeal fracture of lower end of left fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89309A,"Unsp physeal fracture of lower end of unsp fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89311A,"Sltr-haris Type I physeal fx lower end of r fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89312A,"Sltr-haris Type I physeal fx lower end of left fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89319A,"Sltr-haris Type I physeal fx lower end of unsp fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89321A,"Sltr-haris Type II physeal fx lower end of r fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89322A,"Sltr-haris Type II physeal fx lower end of left fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S89329A,"Sltr-haris Type II physeal fx lower end of unsp fibula, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S12590D,"Oth disp fx of sixth cervcal vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12590G,"Oth disp fx of sixth cervcal vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12590K,"Oth disp fx of sixth cervcal vert, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12591D,"Oth nondisp fx of sixth cervcal vert, 7thD",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12591G,"Oth nondisp fx of sixth cervcal vert, 7thG",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12591K,"Oth nondisp fx of sixth cervcal vert, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12600D,"Unsp disp fx of 7th cervcal vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12600G,"Unsp disp fx of 7th cervcal vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12600K,"Unsp disp fx of seventh cervcal vert, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12601D,"Unsp nondisp fx of 7th cervcal vert, 7thD",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12601G,"Unsp nondisp fx of 7th cervcal vert, 7thG",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12601K,"Unsp nondisp fx of 7th cervcal vert, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12630D,"Unsp traum displ spondylolysis of 7th cervcal vert, 7thD",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12630G,"Unsp traum displ spondylolysis of 7th cervcal vert, 7thG",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12630K,"Unsp traum displ spondylolysis of 7th cervcal vert, 7thK",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12631D,"Unsp traum nondisp spondylolysis of 7th cervcal vert, 7thD",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12631G,"Unsp traum nondisp spondylolysis of 7th cervcal vert, 7thG",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12631K,"Unsp traum nondisp spondylolysis of 7th cervcal vert, 7thK",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S1264XD,"Type III traum spondylolysis of 7th cervcal vert, 7thD",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S1264XG,"Type III traum spondylolysis of 7th cervcal vert, 7thG",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S1264XK,"Type III traum spondylolysis of 7th cervcal vert, 7thK",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12650D,"Oth traum displ spondylolysis of 7th cervcal vert, 7thD",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12650G,"Oth traum displ spondylolysis of 7th cervcal vert, 7thG",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12650K,"Oth traum displ spondylolysis of 7th cervcal vert, 7thK",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12651D,"Oth traum nondisp spondylolysis of 7th cervcal vert, 7thD",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12651G,"Oth traum nondisp spondylolysis of 7th cervcal vert, 7thG",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12651K,"Oth traum nondisp spondylolysis of 7th cervcal vert, 7thK",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12690D,"Oth disp fx of 7th cervcal vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12690G,"Oth disp fx of 7th cervcal vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12690K,"Oth disp fx of seventh cervcal vert, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12691D,"Oth nondisp fx of 7th cervcal vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12691G,"Oth nondisp fx of 7th cervcal vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S12691K,"Oth nondisp fx of 7th cervcal vert, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S129XXD,"Fracture of neck, unspecified, subsequent encounter",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22000D,"Wedge comprsn fx unsp thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22000G,"Wedge comprsn fx unsp thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22000K,"Wedge comprsn fx unsp thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22001D,"Stable burst fx unsp thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22001G,"Stable burst fx unsp thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22001K,"Stable burst fx unsp thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22002D,"Unstbl burst fx unsp thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22002G,"Unstbl burst fx unsp thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22002K,"Unstable burst fx unsp thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22008D,"Oth fracture of unsp thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22008G,"Oth fracture of unsp thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22008K,"Oth fracture of unsp thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22009D,"Unsp fx unsp thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22009G,"Unsp fx unsp thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22009K,"Unsp fracture of unsp thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22010D,"Wedge comprsn fx first thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22010G,"Wedge comprsn fx first thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22010K,"Wedge comprsn fx first thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22011D,"Stable burst fx first thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22011G,"Stable burst fx first thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22011K,"Stable burst fx first thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22012D,"Unstbl burst fx first thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22012G,"Unstbl burst fx first thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22012K,"Unstbl burst fx first thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22018D,"Oth fx first thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22018G,"Oth fx first thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22018K,"Oth fracture of first thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22019D,"Unsp fx first thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22019G,"Unsp fx first thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22019K,"Unsp fracture of first thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22020D,"Wedge comprsn fx second thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22020G,"Wedge comprsn fx second thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22020K,"Wedge comprsn fx second thor vert, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22021D,"Stable burst fx second thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22021G,"Stable burst fx second thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22021K,"Stable burst fx second thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22022D,"Unstbl burst fx second thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22022G,"Unstbl burst fx second thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22022K,"Unstbl burst fx second thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22028D,"Oth fx second thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22028G,"Oth fx second thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22028K,"Oth fracture of second thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22029D,"Unsp fx second thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22029G,"Unsp fx second thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22029K,"Unsp fx second thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22030D,"Wedge comprsn fx third thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22030G,"Wedge comprsn fx third thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22030K,"Wedge comprsn fx third thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22031D,"Stable burst fx third thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22031G,"Stable burst fx third thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22031K,"Stable burst fx third thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22032D,"Unstbl burst fx third thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22032G,"Unstbl burst fx third thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22032K,"Unstbl burst fx third thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22038D,"Oth fx third thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22038G,"Oth fx third thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22038K,"Oth fracture of third thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22039D,"Unsp fx third thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22039G,"Unsp fx third thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22039K,"Unsp fracture of third thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22040D,"Wedge comprsn fx fourth thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22040G,"Wedge comprsn fx fourth thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22040K,"Wedge comprsn fx fourth thor vert, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22041D,"Stable burst fx fourth thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22041G,"Stable burst fx fourth thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22041K,"Stable burst fx fourth thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22042D,"Unstbl burst fx fourth thor vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22042G,"Unstbl burst fx fourth thor vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
