ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S63061S,"Sublux of MC (bone), proximal end of right hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63062S,"Sublux of MC (bone), proximal end of left hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63063S,"Sublux of MC (bone), proximal end of unsp hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63064S,"Disloc of MC (bone), proximal end of right hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63065S,"Disloc of MC (bone), proximal end of left hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63066S,"Disloc of MC (bone), proximal end of unsp hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63071S,"Subluxation of distal end of right ulna, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63072S,"Subluxation of distal end of left ulna, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63073S,"Subluxation of distal end of unspecified ulna, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63074S,"Dislocation of distal end of right ulna, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63075S,"Dislocation of distal end of left ulna, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63076S,"Dislocation of distal end of unspecified ulna, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63091S,"Other subluxation of right wrist and hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63092S,"Other subluxation of left wrist and hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63093S,"Other subluxation of unspecified wrist and hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63094S,"Other dislocation of right wrist and hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63095S,"Other dislocation of left wrist and hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63096S,"Other dislocation of unspecified wrist and hand, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63101S,"Unspecified subluxation of right thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63102S,"Unspecified subluxation of left thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63103S,"Unspecified subluxation of unspecified thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63104S,"Unspecified dislocation of right thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63105S,"Unspecified dislocation of left thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63106S,"Unspecified dislocation of unspecified thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63111S,"Subluxation of MCP joint of right thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63112S,"Subluxation of MCP joint of left thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63113S,"Subluxation of metacarpophalangeal joint of thmb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63114S,"Dislocation of MCP joint of right thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63115S,"Dislocation of MCP joint of left thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63116S,"Dislocation of metacarpophalangeal joint of thmb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63121S,"Subluxation of interphalangeal joint of right thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63122S,"Subluxation of interphalangeal joint of left thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63123S,"Subluxation of interphalangeal joint of thmb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63124S,"Dislocation of interphalangeal joint of right thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63125S,"Dislocation of interphalangeal joint of left thumb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63126S,"Dislocation of interphalangeal joint of thmb, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63131S,Subluxation of proximal interphalangeal joint of right thumb,INJ073,"Injury, sequela",Y,0 Not Applicable
S63132S,Subluxation of proximal interphalangeal joint of left thumb,INJ073,"Injury, sequela",Y,0 Not Applicable
S63133S,Subluxation of proximal interphalangeal joint of unspecified,INJ073,"Injury, sequela",Y,0 Not Applicable
S63134S,Dislocation of proximal interphalangeal joint of right thumb,INJ073,"Injury, sequela",Y,0 Not Applicable
S63135S,Dislocation of proximal interphalangeal joint of left thumb,INJ073,"Injury, sequela",Y,0 Not Applicable
S63136S,Dislocation of proximal interphalangeal joint of unspecified,INJ073,"Injury, sequela",Y,0 Not Applicable
S63141S,Subluxation of distal interphalangeal joint of right thumb s,INJ073,"Injury, sequela",Y,0 Not Applicable
S63142S,Subluxation of distal interphalangeal joint of left thumb se,INJ073,"Injury, sequela",Y,0 Not Applicable
S63143S,Subluxation of distal interphalangeal joint of unspecified t,INJ073,"Injury, sequela",Y,0 Not Applicable
S63144S,Dislocation of distal interphalangeal joint of right thumb s,INJ073,"Injury, sequela",Y,0 Not Applicable
S63145S,Dislocation of distal interphalangeal joint of left thumb se,INJ073,"Injury, sequela",Y,0 Not Applicable
S63146S,Dislocation of distal interphalangeal joint of unspecified t,INJ073,"Injury, sequela",Y,0 Not Applicable
S63200S,"Unspecified subluxation of right index finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63201S,"Unspecified subluxation of left index finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63202S,"Unspecified subluxation of right middle finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63203S,"Unspecified subluxation of left middle finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63204S,"Unspecified subluxation of right ring finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63205S,"Unspecified subluxation of left ring finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63206S,"Unspecified subluxation of right little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63207S,"Unspecified subluxation of left little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63208S,"Unspecified subluxation of other finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63209S,"Unspecified subluxation of unspecified finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63210S,"Subluxation of MCP joint of right index finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63211S,"Subluxation of MCP joint of left index finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63212S,"Subluxation of MCP joint of right middle finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63213S,"Subluxation of MCP joint of left middle finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63214S,"Subluxation of MCP joint of right ring finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63215S,"Subluxation of MCP joint of left ring finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63216S,"Subluxation of MCP joint of right little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63217S,"Subluxation of MCP joint of left little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63218S,"Subluxation of metacarpophalangeal joint of finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63219S,"Subluxation of MCP joint of unsp finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63220S,"Subluxation of unsp interphaln joint of r idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63221S,"Subluxation of unsp interphaln joint of l idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63222S,"Sublux of unsp interphaln joint of r mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63223S,"Sublux of unsp interphaln joint of l mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63224S,"Subluxation of unsp interphaln joint of r rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63225S,"Subluxation of unsp interphaln joint of l rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63226S,"Sublux of unsp interphaln joint of r little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63227S,"Sublux of unsp interphaln joint of l little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63228S,"Subluxation of unsp interphalangeal joint of finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63229S,"Subluxation of unsp interphaln joint of unsp finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63230S,"Sublux of proximal interphaln joint of r idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63231S,"Sublux of proximal interphaln joint of l idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63232S,"Sublux of proximal interphaln joint of r mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63233S,"Sublux of proximal interphaln joint of l mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63234S,"Sublux of proximal interphaln joint of r rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63235S,"Sublux of proximal interphaln joint of l rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63236S,"Sublux of prox interphaln joint of r little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63237S,"Sublux of prox interphaln joint of l little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63238S,"Subluxation of proximal interphaln joint of finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63239S,"Sublux of proximal interphaln joint of unsp finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63240S,"Sublux of distal interphaln joint of r idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63241S,"Sublux of distal interphaln joint of l idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63242S,"Sublux of distal interphaln joint of r mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63243S,"Sublux of distal interphaln joint of l mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63244S,"Sublux of distal interphaln joint of r rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63245S,"Sublux of distal interphaln joint of l rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63246S,"Sublux of distal interphaln joint of r little finger, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63247S,"Sublux of distal interphaln joint of l little finger, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63248S,"Subluxation of distal interphaln joint of finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63249S,"Sublux of distal interphaln joint of unsp finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63250S,"Unspecified dislocation of right index finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63251S,"Unspecified dislocation of left index finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63252S,"Unspecified dislocation of right middle finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63253S,"Unspecified dislocation of left middle finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63254S,"Unspecified dislocation of right ring finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63255S,"Unspecified dislocation of left ring finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63256S,"Unspecified dislocation of right little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63257S,"Unspecified dislocation of left little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63258S,"Unspecified dislocation of other finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63259S,"Unspecified dislocation of unspecified finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63260S,"Dislocation of MCP joint of right index finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63261S,"Dislocation of MCP joint of left index finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63262S,"Dislocation of MCP joint of right middle finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63263S,"Dislocation of MCP joint of left middle finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63264S,"Dislocation of MCP joint of right ring finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63265S,"Dislocation of MCP joint of left ring finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63266S,"Dislocation of MCP joint of right little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63267S,"Dislocation of MCP joint of left little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63268S,"Dislocation of metacarpophalangeal joint of finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63269S,"Dislocation of MCP joint of unsp finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63270S,"Dislocation of unsp interphaln joint of r idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63271S,"Dislocation of unsp interphaln joint of l idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63272S,"Disloc of unsp interphaln joint of r mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63273S,"Disloc of unsp interphaln joint of l mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63274S,"Dislocation of unsp interphaln joint of r rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63275S,"Dislocation of unsp interphaln joint of l rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63276S,"Disloc of unsp interphaln joint of r little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63277S,"Disloc of unsp interphaln joint of l little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63278S,"Dislocation of unsp interphalangeal joint of finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63279S,"Dislocation of unsp interphaln joint of unsp finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63280S,"Disloc of proximal interphaln joint of r idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63281S,"Disloc of proximal interphaln joint of l idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63282S,"Disloc of proximal interphaln joint of r mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63283S,"Disloc of proximal interphaln joint of l mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63284S,"Disloc of proximal interphaln joint of r rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63285S,"Disloc of proximal interphaln joint of l rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63286S,"Disloc of prox interphaln joint of r little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63287S,"Disloc of prox interphaln joint of l little finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63288S,"Dislocation of proximal interphaln joint of finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63289S,"Disloc of proximal interphaln joint of unsp finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63290S,"Disloc of distal interphaln joint of r idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63291S,"Disloc of distal interphaln joint of l idx fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63292S,"Disloc of distal interphaln joint of r mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63293S,"Disloc of distal interphaln joint of l mid finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63294S,"Disloc of distal interphaln joint of r rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63295S,"Disloc of distal interphaln joint of l rng fngr, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63296S,"Disloc of distal interphaln joint of r little finger, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63297S,"Disloc of distal interphaln joint of l little finger, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63298S,"Dislocation of distal interphaln joint of finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63299S,"Disloc of distal interphaln joint of unsp finger, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63301S,"Traumatic rupture of unsp ligament of right wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63302S,"Traumatic rupture of unsp ligament of left wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63309S,"Traumatic rupture of unsp ligament of unsp wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63311S,"Traumatic rupture of collateral ligament of r wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63312S,"Traumatic rupture of collat ligament of left wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63319S,"Traumatic rupture of collat ligament of unsp wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63321S,"Traumatic rupture of right radiocarpal ligament, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63322S,"Traumatic rupture of left radiocarpal ligament, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63329S,"Traumatic rupture of unsp radiocarpal ligament, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63331S,"Traum rupture of right ulnocarpal (palmar) ligament, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63332S,"Traum rupture of left ulnocarpal (palmar) ligament, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63339S,"Traum rupture of unsp ulnocarpal (palmar) ligament, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63391S,"Traumatic rupture of other ligament of right wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63392S,"Traumatic rupture of other ligament of left wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63399S,"Traumatic rupture of other ligament of unsp wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63400S,"Traum rupt of unsp ligmt of r idx fngr at MCP/IP jt, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63401S,"Traum rupt of unsp ligmt of l idx fngr at MCP/IP jt, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63402S,"Traum rupt of unsp ligmt of r mid finger at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63403S,"Traum rupt of unsp ligmt of l mid finger at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63404S,"Traum rupt of unsp ligmt of r rng fngr at MCP/IP jt, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63405S,"Traum rupt of unsp ligmt of l rng fngr at MCP/IP jt, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63406S,"Traum rupt of unsp ligmt of r little fngr at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63407S,"Traum rupt of unsp ligmt of l little fngr at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63408S,"Traum rupture of unsp ligmt of finger at MCP/IP jt, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S63409S,"Traum rupt of unsp ligmt of unsp finger at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63410S,"Traum rupt of collat ligmt of r idx fngr at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63411S,"Traum rupt of collat ligmt of l idx fngr at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63412S,"Traum rupt of collat ligmt of r mid fngr at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63413S,"Traum rupt of collat ligmt of l mid fngr at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63414S,"Traum rupt of collat ligmt of r rng fngr at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63415S,"Traum rupt of collat ligmt of l rng fngr at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S63416S,"Traum rupt of collat ligmt of r lit fngr at MCP/IP jt, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86201S,"Unsp inj musc/tend ant grp at low leg level, right leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86202S,"Unsp inj musc/tend ant grp at low leg level, left leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86209S,"Unsp inj musc/tend ant grp at low leg level, unsp leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86211S,"Strain musc/tend ant grp at low leg level, right leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86212S,"Strain musc/tend ant grp at low leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86219S,"Strain musc/tend ant grp at low leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86221S,"Lacerat musc/tend ant grp at low leg level, right leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86222S,"Lacerat musc/tend ant grp at low leg level, left leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86229S,"Lacerat musc/tend ant grp at low leg level, unsp leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86291S,"Inj musc/tend ant grp at low leg level, right leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86292S,"Inj musc/tend ant grp at low leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86299S,"Inj musc/tend ant grp at low leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86301S,"Unsp inj musc/tend peroneal grp at low leg lev, r leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86302S,"Unsp inj musc/tend peroneal grp at low leg lev, l leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86309S,"Unsp inj musc/tend peroneal grp at low leg lev,unsp leg,sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86311S,"Strain musc/tend peroneal grp at low leg lev, r leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86312S,"Strain musc/tend peroneal grp at low leg lev, left leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86319S,"Strain musc/tend peroneal grp at low leg lev, unsp leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86321S,"Lacerat musc/tend peroneal grp at low leg lev, r leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86322S,"Lacerat musc/tend peroneal grp at low leg lev, l leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86329S,"Lacerat musc/tend peroneal grp at low leg lev,unsp leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86391S,"Inj musc/tend peroneal grp at low leg level, right leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86392S,"Inj musc/tend peroneal grp at low leg level, left leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86399S,"Inj musc/tend peroneal grp at low leg level, unsp leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S86801S,"Unsp inj musc/tend at lower leg level, right leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86802S,"Unsp inj musc/tend at lower leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86809S,"Unsp inj musc/tend at lower leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86811S,"Strain of musc/tend at lower leg level, right leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86812S,"Strain of musc/tend at lower leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86819S,"Strain of musc/tend at lower leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86821S,"Lacerat musc/tend at lower leg level, right leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86822S,"Lacerat musc/tend at lower leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86829S,"Lacerat musc/tend at lower leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86891S,"Inj oth musc/tend at lower leg level, right leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86892S,"Inj oth musc/tend at lower leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86899S,"Inj oth musc/tend at lower leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86901S,"Unsp inj unsp musc/tend at low leg level, right leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86902S,"Unsp inj unsp musc/tend at low leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86909S,"Unsp inj unsp musc/tend at low leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86911S,"Strain unsp musc/tend at low leg level, right leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86912S,"Strain of unsp musc/tend at low leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86919S,"Strain of unsp musc/tend at low leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86921S,"Lacerat unsp musc/tend at low leg level, right leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86922S,"Lacerat unsp musc/tend at lower leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86929S,"Lacerat unsp musc/tend at lower leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86991S,"Inj unsp musc/tend at lower leg level, right leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86992S,"Inj unsp musc/tend at lower leg level, left leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S86999S,"Inj unsp musc/tend at lower leg level, unsp leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8700XS,"Crushing injury of unspecified knee, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8701XS,"Crushing injury of right knee, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8702XS,"Crushing injury of left knee, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8780XS,"Crushing injury of unspecified lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8781XS,"Crushing injury of right lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8782XS,"Crushing injury of left lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88011S,"Complete traumatic amp at knee level, r low leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88012S,"Complete traumatic amp at knee level, l low leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88019S,"Complete traumatic amp at knee level, unsp low leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88021S,"Partial traumatic amp at knee level, r low leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88022S,"Partial traumatic amp at knee level, l low leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88029S,"Partial traumatic amp at knee level, unsp lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88111S,"Complete traum amp at lev betw kn and ankl, r low leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S88112S,"Complete traum amp at lev betw kn and ankl, l low leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S88119S,"Complete traum amp at lev betw kn & ankl, unsp low leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S88121S,"Part traum amp at level betw knee and ankle, r low leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S88122S,"Part traum amp at level betw knee and ankle, l low leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
